,concept,language,word,ID,cc
325,star,SPANISH,estreya,325,star:0
324,star,SICILIAN_UnnamedInSource,stida,324,star:0
279,star,SANSKRIT,tara,279,star:0
280,star,ARAGONESE,estrela,280,star:0
281,star,ARPITAN,etela,281,star:0
326,star,VALENCIAN,estrEla,326,star:0
302,star,LOMBARD_BERGAMO,stEla,302,star:0
288,star,EMILIANO_CARPIGIANO,stEla,288,star:0
315,star,ROMANIAN_2,stea,315,star:0
286,star,CORSICAN,Steda,286,star:0
287,star,DALMATIAN,stala,287,star:0
308,star,PIEMONTESE_BARBANIA,stEyla,308,star:0
309,star,PIEMONTESE_CARMAGNOLA,stEyla,309,star:0
311,star,PIEMONTESE_VERCELLESE,stola,311,star:0
312,star,PORTUGUESE,3Strela,312,star:0
313,star,ROMAGNOL_RAVENNATE,ste3la,313,star:0
314,star,ROMANIAN,stea,314,star:0
282,star,ASTURIAN,estrella,282,star:0
307,star,OCCITAN_ARANESE,estelo,307,star:0
317,star,ROMANSH_GRISHUN,Stayl3,317,star:0
318,star,ROMANSH_SURMIRAN,stEyl3,318,star:0
310,star,PIEMONTESE_LANZO_TORINESE,stEyla,310,star:0
320,star,ROMANSH_VALLADER,stayl3,320,star:0
319,star,ROMANSH_SURSILVAN,Steil3,319,star:0
285,star,CATALAN_2,3stEl,285,star:0
284,star,CATALAN,3streL3,284,star:0
304,star,NEAPOLITAN_CALABRESE,stel3,304,star:0
283,star,BALEAR_CATALAN,3stEl,283,star:0
316,star,ROMANIAN_MEGLENO,stew3,316,star:0
323,star,SARDINIAN_LOGUDARESE,isteda,323,star:0
322,star,SARDINIAN_CAMPIDANESE,stEda,322,star:0
321,star,SARDINIAN,isteda,321,star:0
306,star,NONES_GARDENESE,St3yla,306,star:0
1686,stone,GALICIAN,pEdra,1686,stone:0
1678,stone,CATALAN_2,pe8r3,1678,stone:0
1685,stone,FRIULIAN,perE,1685,stone:0
1684,stone,FRENCH,per,1684,stone:0
1683,stone,EMILIANO_REGGIANO,preda,1683,stone:0
1682,stone,EMILIANO_FERRARESE,prEda,1682,stone:0
1677,stone,CATALAN,pe8r3,1677,stone:0
1695,stone,LOMBARD_BERGAMO,preda,1695,stone:0
1675,stone,ASTURIAN,piedra,1675,stone:0
1674,stone,ARPITAN,pEri,1674,stone:0
1673,stone,ARAGONESE,pe5a,1673,stone:0
1721,stone,VALENCIAN,pe8ra,1721,stone:0
1694,stone,LIGURIAN_STELLA,prEya,1694,stone:0
1693,stone,LIGURIAN_RAPALLO,pria,1693,stone:0
1687,stone,GASCON,pEiro,1687,stone:0
1676,stone,BALEAR_CATALAN,pedr3,1676,stone:0
1688,stone,ITALIAN,pyEtra,1688,stone:0
1680,stone,DALMATIAN,pitra,1680,stone:0
1691,stone,LANGUEDOCIEN,pEyro,1691,stone:0
1701,stone,OCCITAN_ARANESE,pEiro,1701,stone:0
1702,stone,PIEMONTESE_BARBANIA,pEra,1702,stone:0
1703,stone,PIEMONTESE_CARMAGNOLA,pera,1703,stone:0
1706,stone,PORTUGUESE,pEdra,1706,stone:0
1708,stone,ROMANIAN,patr3,1708,stone:0
1709,stone,ROMANIAN_2,pyatr3,1709,stone:0
1716,stone,SARDINIAN_CAMPIDANESE,perda,1716,stone:0
1717,stone,SARDINIAN_LOGUDARESE,perda,1717,stone:0
1704,stone,PIEMONTESE_LANZO_TORINESE,pEra,1704,stone:0
1690,stone,JUDEO_ESPAGNOL,pyedra,1690,stone:0
1719,stone,SPANISH,piedra,1719,stone:0
1705,stone,PIEMONTESE_VERCELLESE,prEya,1705,stone:0
1697,stone,NEAPOLITAN_CALABRESE,prEt3,1697,stone:0
1718,stone,SICILIAN_UnnamedInSource,petra,1718,stone:0
1715,stone,SARDINIAN,pedra,1715,stone:0
1672,stone,SANSKRIT,pr3st3r3h,1672,stone:0
1692,stone,LIGURIAN_GENOESE,pria,1692,stone:0
1679,stone,CORSICAN,kota,1679,stone:1
1681,stone,EMILIANO_CARPIGIANO,jarown,1681,stone:2
1698,stone,NONES,sas,1698,stone:3
1689,stone,ITALIAN_GROSSETO_TUSCAN,saso,1689,stone:3
1699,stone,NONES_FASSANO,sas,1699,stone:3
1700,stone,NONES_GARDENESE,sas,1700,stone:3
1696,stone,LOMBARD_PLESIO,sas,1696,stone:3
1707,stone,ROMAGNOL_RAVENNATE,sas,1707,stone:3
1710,stone,ROMANIAN_MEGLENO,rop3,1710,stone:4
1712,stone,ROMANSH_SURMIRAN,krap,1712,stone:5
1711,stone,ROMANSH_GRISHUN,krap,1711,stone:5
1714,stone,ROMANSH_VALLADER,krap,1714,stone:5
1713,stone,ROMANSH_SURSILVAN,krap,1713,stone:5
1720,stone,TURIA_AROMANIAN,kitriCa,1720,stone:6
1722,stone,VLACH,gena,1722,stone:7
1300,sun,PIEMONTESE_CARMAGNOLA,sul,1300,sun:0
1278,sun,EMILIANO_CARPIGIANO,sol,1278,sun:0
1277,sun,DALMATIAN,saul,1277,sun:0
1276,sun,CORSICAN,soli,1276,sun:0
1275,sun,CATALAN_2,sol,1275,sun:0
1274,sun,CATALAN,sol,1274,sun:0
1273,sun,BALEAR_CATALAN,sol,1273,sun:0
1272,sun,ASTURIAN,sol,1272,sun:0
1279,sun,EMILIANO_FERRARESE,sol,1279,sun:0
1270,sun,ARAGONESE,sol,1270,sun:0
1298,sun,OCCITAN_ARANESE,su,1298,sun:0
1297,sun,NONES_GARDENESE,sur3dl,1297,sun:0
1296,sun,NONES_FASSANO,soreye,1296,sun:0
1295,sun,NONES,sol,1295,sun:0
1294,sun,NEAPOLITAN_CALABRESE,sol3,1294,sun:0
1308,sun,ROMANSH_GRISHUN,suleL,1308,sun:0
1292,sun,LOMBARD_BERGAMO,sul,1292,sun:0
1291,sun,LIGURIAN_STELLA,su,1291,sun:0
1290,sun,LIGURIAN_RAPALLO,su,1290,sun:0
1288,sun,LANGUEDOCIEN,sulel,1288,sun:0
1293,sun,LOMBARD_PLESIO,suu,1293,sun:0
1269,sun,SANSKRIT,sury3h,1269,sun:0
1271,sun,ARPITAN,solEL,1271,sun:0
1280,sun,EMILIANO_REGGIANO,sowl,1280,sun:0
1289,sun,LIGURIAN_GENOESE,su,1289,sun:0
1282,sun,FRIULIAN,soreli,1282,sun:0
1281,sun,FRENCH,sole,1281,sun:0
1284,sun,GASCON,sureL,1284,sun:0
1303,sun,PORTUGUESE,sol,1303,sun:0
1317,sun,VALENCIAN,sol,1317,sun:0
1283,sun,GALICIAN,sol,1283,sun:0
1316,sun,SPANISH,sol,1316,sun:0
1315,sun,SICILIAN_UnnamedInSource,suli,1315,sun:0
1314,sun,SARDINIAN_LOGUDARESE,sole,1314,sun:0
1313,sun,SARDINIAN_CAMPIDANESE,soli,1313,sun:0
1312,sun,SARDINIAN,sole,1312,sun:0
1311,sun,ROMANSH_VALLADER,sulay,1311,sun:0
1318,sun,VLACH,suari,1318,sun:0
1309,sun,ROMANSH_SURMIRAN,suLeL,1309,sun:0
1305,sun,ROMANIAN,soare,1305,sun:0
1306,sun,ROMANIAN_2,soare,1306,sun:0
1307,sun,ROMANIAN_MEGLENO,soari,1307,sun:0
1302,sun,PIEMONTESE_VERCELLESE,sul,1302,sun:0
1301,sun,PIEMONTESE_LANZO_TORINESE,sul,1301,sun:0
1304,sun,ROMAGNOL_RAVENNATE,sowl,1304,sun:0
1299,sun,PIEMONTESE_BARBANIA,sul,1299,sun:0
1285,sun,ITALIAN,sole,1285,sun:0
1286,sun,ITALIAN_GROSSETO_TUSCAN,sole,1286,sun:0
1287,sun,JUDEO_ESPAGNOL,sol,1287,sun:0
1310,sun,ROMANSH_SURSILVAN,sulEL,1310,sun:0
1338,tongue,LANGUEDOCIEN,leNo,1338,tongue:0
1321,tongue,ARPITAN,lEwa,1321,tongue:0
1323,tongue,BALEAR_CATALAN,Leg3,1323,tongue:0
1332,tongue,FRIULIAN,leNgE,1332,tongue:0
1334,tongue,GASCON,leNo,1334,tongue:0
1333,tongue,GALICIAN,liNga,1333,tongue:0
1350,tongue,PIEMONTESE_LANZO_TORINESE,lENga,1350,tongue:0
1320,tongue,ARAGONESE,lueNga,1320,tongue:0
1335,tongue,ITALIAN,liNgwa,1335,tongue:0
1349,tongue,PIEMONTESE_CARMAGNOLA,leNga,1349,tongue:0
1337,tongue,JUDEO_ESPAGNOL,lingua,1337,tongue:0
1347,tongue,OCCITAN_ARANESE,leNuo,1347,tongue:0
1346,tongue,NONES_GARDENESE,l3Nga,1346,tongue:0
1345,tongue,NONES,lENa,1345,tongue:0
1344,tongue,NEAPOLITAN_CALABRESE,lengw3,1344,tongue:0
1336,tongue,ITALIAN_GROSSETO_TUSCAN,lingwa,1336,tongue:0
1339,tongue,LIGURIAN_GENOESE,liNgwa,1339,tongue:0
1340,tongue,LIGURIAN_RAPALLO,liNgwa,1340,tongue:0
1341,tongue,LIGURIAN_STELLA,lENgwa,1341,tongue:0
1352,tongue,PORTUGUESE,ligua,1352,tongue:0
1343,tongue,LOMBARD_PLESIO,lengwa,1343,tongue:0
1348,tongue,PIEMONTESE_BARBANIA,lENga,1348,tongue:0
1331,tongue,FRENCH,lag,1331,tongue:0
1342,tongue,LOMBARD_BERGAMO,lEngwa,1342,tongue:0
1329,tongue,EMILIANO_FERRARESE,lENgwa,1329,tongue:0
1355,tongue,ROMANIAN_2,limb3,1355,tongue:0
1356,tongue,ROMANIAN_MEGLENO,limbe,1356,tongue:0
1357,tongue,ROMANSH_GRISHUN,lyewNg3,1357,tongue:0
1358,tongue,ROMANSH_SURMIRAN,LaNg3,1358,tongue:0
1359,tongue,ROMANSH_SURSILVAN,lEuNga,1359,tongue:0
1362,tongue,SARDINIAN_CAMPIDANESE,limba,1362,tongue:0
1361,tongue,SARDINIAN,limba,1361,tongue:0
1363,tongue,SARDINIAN_LOGUDARESE,limba,1363,tongue:0
1364,tongue,SICILIAN_UnnamedInSource,liNa,1364,tongue:0
1365,tongue,SPANISH,lenga,1365,tongue:0
1367,tongue,VALENCIAN,Lega,1367,tongue:0
1368,tongue,VLACH,limba,1368,tongue:0
1353,tongue,ROMAGNOL_RAVENNATE,lengva,1353,tongue:0
1360,tongue,ROMANSH_VALLADER,lew3,1360,tongue:0
1366,tongue,TURIA_AROMANIAN,lima,1366,tongue:0
1324,tongue,CATALAN,LeNg3,1324,tongue:0
1351,tongue,PIEMONTESE_VERCELLESE,leNgwa,1351,tongue:0
1325,tongue,CATALAN_2,Leg3,1325,tongue:0
1326,tongue,CORSICAN,liNgua,1326,tongue:0
1327,tongue,DALMATIAN,laNga,1327,tongue:0
1328,tongue,EMILIANO_CARPIGIANO,lENgva,1328,tongue:0
1354,tongue,ROMANIAN,limb3,1354,tongue:0
1330,tongue,EMILIANO_REGGIANO,lENgwa,1330,tongue:0
1322,tongue,ASTURIAN,paladar,1322,tongue:1
1319,tongue,SANSKRIT,Tjihva,1319,tongue:1
1260,tooth,ROMANSH_VALLADER,daynt,1260,tooth:0
1262,tooth,SARDINIAN_CAMPIDANESE,dEnti,1262,tooth:0
1263,tooth,SARDINIAN_LOGUDARESE,dente,1263,tooth:0
1245,tooth,NONES,dEn,1245,tooth:0
1264,tooth,SICILIAN_UnnamedInSource,denti,1264,tooth:0
1265,tooth,SPANISH,diente,1265,tooth:0
1266,tooth,TURIA_AROMANIAN,dini,1266,tooth:0
1267,tooth,VALENCIAN,dent,1267,tooth:0
1268,tooth,VLACH,dinti,1268,tooth:0
1247,tooth,OCCITAN_ARANESE,den,1247,tooth:0
1246,tooth,NONES_GARDENESE,d3nt,1246,tooth:0
1250,tooth,PIEMONTESE_LANZO_TORINESE,deNt,1250,tooth:0
1235,tooth,ITALIAN,dante,1235,tooth:0
1242,tooth,LOMBARD_BERGAMO,det,1242,tooth:0
1241,tooth,LIGURIAN_STELLA,dENCu,1241,tooth:0
1240,tooth,LIGURIAN_RAPALLO,dEnte,1240,tooth:0
1239,tooth,LIGURIAN_GENOESE,dente,1239,tooth:0
1238,tooth,LANGUEDOCIEN,den,1238,tooth:0
1237,tooth,JUDEO_ESPAGNOL,dyente,1237,tooth:0
1236,tooth,ITALIAN_GROSSETO_TUSCAN,dEnte,1236,tooth:0
1234,tooth,GASCON,den,1234,tooth:0
1233,tooth,GALICIAN,dEnte,1233,tooth:0
1232,tooth,FRIULIAN,dint,1232,tooth:0
1243,tooth,LOMBARD_PLESIO,denC,1243,tooth:0
1259,tooth,ROMANSH_SURSILVAN,dEnt,1259,tooth:0
1254,tooth,ROMANIAN,dinte,1254,tooth:0
1257,tooth,ROMANSH_GRISHUN,dEnt,1257,tooth:0
1228,tooth,EMILIANO_CARPIGIANO,dEynt,1228,tooth:0
1231,tooth,FRENCH,da,1231,tooth:0
1258,tooth,ROMANSH_SURMIRAN,daynt,1258,tooth:0
1220,tooth,ARAGONESE,dien,1220,tooth:0
1221,tooth,ARPITAN,dE,1221,tooth:0
1222,tooth,ASTURIAN,diente,1222,tooth:0
1223,tooth,BALEAR_CATALAN,dent,1223,tooth:0
1230,tooth,EMILIANO_REGGIANO,dEynt,1230,tooth:0
1225,tooth,CATALAN_2,den,1225,tooth:0
1226,tooth,CORSICAN,dEnti,1226,tooth:0
1227,tooth,DALMATIAN,diant,1227,tooth:0
1219,tooth,SANSKRIT,d3nt3h,1219,tooth:0
1224,tooth,CATALAN,den,1224,tooth:0
1229,tooth,EMILIANO_FERRARESE,dent,1229,tooth:0
1255,tooth,ROMANIAN_2,dinte,1255,tooth:0
1253,tooth,ROMAGNOL_RAVENNATE,dent,1253,tooth:0
1252,tooth,PORTUGUESE,det3,1252,tooth:0
1256,tooth,ROMANIAN_MEGLENO,dinti,1256,tooth:0
1249,tooth,PIEMONTESE_CARMAGNOLA,deNt,1249,tooth:0
1248,tooth,PIEMONTESE_BARBANIA,deNt,1248,tooth:0
1261,tooth,SARDINIAN,dente,1261,tooth:0
1244,tooth,NEAPOLITAN_CALABRESE,dEnte,1244,tooth:0
1251,tooth,PIEMONTESE_VERCELLESE,deNC,1251,tooth:0
724,tree,BALEAR_CATALAN,abr3,724,tree:0
767,tree,VALENCIAN,arbre,767,tree:0
766,tree,SPANISH,arbol,766,tree:0
721,tree,ARAGONESE,arbol,721,tree:0
722,tree,ARPITAN,abro,722,tree:0
723,tree,ASTURIAN,arbol,723,tree:0
730,tree,EMILIANO_FERRARESE,arbul,730,tree:0
732,tree,FRENCH,arbr3,732,tree:0
726,tree,CATALAN_2,abr3,726,tree:0
765,tree,SICILIAN_UnnamedInSource,arbulu,765,tree:0
753,tree,PORTUGUESE,Ervur3,753,tree:0
725,tree,CATALAN,abr3,725,tree:0
727,tree,CORSICAN,arburu,727,tree:0
728,tree,DALMATIAN,yarbur,728,tree:0
729,tree,EMILIANO_CARPIGIANO,elber,729,tree:0
768,tree,VLACH,arbor,768,tree:0
754,tree,ROMAGNOL_RAVENNATE,e3lbar,754,tree:0
731,tree,EMILIANO_REGGIANO,Elber,731,tree:0
749,tree,PIEMONTESE_BARBANIA,Erbu,749,tree:0
733,tree,FRIULIAN,arbul,733,tree:0
740,tree,LIGURIAN_GENOESE,erbu,740,tree:0
739,tree,LANGUEDOCIEN,arbre,739,tree:0
738,tree,JUDEO_ESPAGNOL,arvole,738,tree:0
764,tree,SARDINIAN_LOGUDARESE,arvure,764,tree:0
742,tree,LIGURIAN_STELLA,Erbu,742,tree:0
762,tree,SARDINIAN,arvure,762,tree:0
735,tree,GASCON,arbe,735,tree:0
736,tree,ITALIAN,albero,736,tree:0
741,tree,LIGURIAN_RAPALLO,Erbu,741,tree:0
750,tree,PIEMONTESE_CARMAGNOLA,Erbu,750,tree:0
748,tree,OCCITAN_ARANESE,arbe,748,tree:0
746,tree,NONES,arbol,746,tree:0
745,tree,NEAPOLITAN_CALABRESE,ab3r3,745,tree:0
734,tree,GALICIAN,arbore,734,tree:0
757,tree,ROMANIAN_MEGLENO,arbur,757,tree:0
756,tree,ROMANIAN_2,arbore,756,tree:0
744,tree,LOMBARD_PLESIO,pyanta,744,tree:1
743,tree,LOMBARD_BERGAMO,pyanta,743,tree:1
752,tree,PIEMONTESE_VERCELLESE,pyaNta,752,tree:1
751,tree,PIEMONTESE_LANZO_TORINESE,pyaNta,751,tree:1
759,tree,ROMANSH_SURMIRAN,plant3,759,tree:1
760,tree,ROMANSH_SURSILVAN,plont3,760,tree:1
758,tree,ROMANSH_GRISHUN,plant3,758,tree:1
737,tree,ITALIAN_GROSSETO_TUSCAN,pyanta,737,tree:1
747,tree,NONES_GARDENESE,l3N,747,tree:2
755,tree,ROMANIAN,pom,755,tree:3
761,tree,ROMANSH_VALLADER,bEsS,761,tree:4
763,tree,SARDINIAN_CAMPIDANESE,mata,763,tree:5
720,tree,SANSKRIT,vikS3,720,tree:5
932,two,FRIULIAN,doi,932,two:0
930,two,EMILIANO_REGGIANO,dow,930,two:0
928,two,EMILIANO_CARPIGIANO,du,928,two:0
927,two,DALMATIAN,dai,927,two:0
926,two,CORSICAN,dwi,926,two:0
921,two,ARPITAN,dow,921,two:0
966,two,TURIA_AROMANIAN,doi,966,two:0
919,two,SANSKRIT,dv3u,919,two:0
956,two,ROMANIAN_MEGLENO,doy,956,two:0
950,two,PIEMONTESE_LANZO_TORINESE,duy,950,two:0
935,two,ITALIAN,due,935,two:0
951,two,PIEMONTESE_VERCELLESE,duy,951,two:0
955,two,ROMANIAN_2,doy,955,two:0
968,two,VLACH,dui,968,two:0
964,two,SICILIAN_UnnamedInSource,du,964,two:0
929,two,EMILIANO_FERRARESE,du,929,two:0
936,two,ITALIAN_GROSSETO_TUSCAN,due,936,two:0
931,two,FRENCH,de,931,two:0
962,two,SARDINIAN_CAMPIDANESE,duzu,962,two:0
939,two,LIGURIAN_GENOESE,dui,939,two:0
940,two,LIGURIAN_RAPALLO,dui,940,two:0
942,two,LOMBARD_BERGAMO,du,942,two:0
946,two,NONES_GARDENESE,doy,946,two:0
944,two,NEAPOLITAN_CALABRESE,doye,944,two:0
941,two,LIGURIAN_STELLA,dui,941,two:0
954,two,ROMANIAN,doi,954,two:0
953,two,ROMAGNOL_RAVENNATE,do,953,two:0
948,two,PIEMONTESE_BARBANIA,duy,948,two:0
949,two,PIEMONTESE_CARMAGNOLA,duy,949,two:0
943,two,LOMBARD_PLESIO,duu,943,two:0
945,two,NONES,doi,945,two:0
924,two,CATALAN,dos,924,two:1
934,two,GASCON,dis,934,two:1
952,two,PORTUGUESE,doiS,952,two:1
947,two,OCCITAN_ARANESE,dis,947,two:1
938,two,LANGUEDOCIEN,dus,938,two:1
937,two,JUDEO_ESPAGNOL,dos,937,two:1
958,two,ROMANSH_SURMIRAN,dus,958,two:1
922,two,ASTURIAN,dos,922,two:1
933,two,GALICIAN,dous,933,two:1
923,two,BALEAR_CATALAN,dos,923,two:1
957,two,ROMANSH_GRISHUN,dus,957,two:1
920,two,ARAGONESE,dos,920,two:1
959,two,ROMANSH_SURSILVAN,dus,959,two:1
960,two,ROMANSH_VALLADER,dwos,960,two:1
965,two,SPANISH,dos,965,two:1
963,two,SARDINIAN_LOGUDARESE,duos,963,two:1
961,two,SARDINIAN,duos,961,two:1
967,two,VALENCIAN,dos,967,two:1
925,two,CATALAN_2,dos,925,two:1
631,water,EMILIANO_CARPIGIANO,akwa,631,water:0
630,water,DALMATIAN,yakua,630,water:0
629,water,CORSICAN,akwa,629,water:0
625,water,ASTURIAN,agua,625,water:0
627,water,CATALAN,aix3,627,water:0
626,water,BALEAR_CATALAN,aigo,626,water:0
646,water,LOMBARD_PLESIO,akwa,646,water:0
628,water,CATALAN_2,aix3,628,water:0
633,water,EMILIANO_REGGIANO,akva,633,water:0
637,water,GASCON,aigo,637,water:0
643,water,LIGURIAN_RAPALLO,Egwa,643,water:0
636,water,GALICIAN,auga,636,water:0
638,water,ITALIAN,akwa,638,water:0
639,water,ITALIAN_GROSSETO_TUSCAN,akwa,639,water:0
640,water,JUDEO_ESPAGNOL,agua,640,water:0
641,water,LANGUEDOCIEN,aygo,641,water:0
642,water,LIGURIAN_GENOESE,egwa,642,water:0
623,water,ARAGONESE,auga,623,water:0
632,water,EMILIANO_FERRARESE,akwa,632,water:0
624,water,ARPITAN,Ewa,624,water:0
635,water,FRIULIAN,agE,635,water:0
645,water,LOMBARD_BERGAMO,akwa,645,water:0
644,water,LIGURIAN_STELLA,Egwa,644,water:0
648,water,NONES,aka,648,water:0
649,water,NONES_GARDENESE,Ega,649,water:0
650,water,OCCITAN_ARANESE,aixuo,650,water:0
651,water,PIEMONTESE_BARBANIA,Eva,651,water:0
652,water,PIEMONTESE_CARMAGNOLA,eva,652,water:0
653,water,PIEMONTESE_LANZO_TORINESE,eva,653,water:0
654,water,PIEMONTESE_VERCELLESE,akwa,654,water:0
655,water,PORTUGUESE,Ega,655,water:0
661,water,ROMANSH_SURMIRAN,av3,661,water:0
662,water,ROMANSH_VALLADER,aw3,662,water:0
663,water,SARDINIAN,aba,663,water:0
647,water,NEAPOLITAN_CALABRESE,akw3,647,water:0
665,water,SARDINIAN_LOGUDARESE,aba,665,water:0
666,water,SICILIAN_UnnamedInSource,aka,666,water:0
667,water,SPANISH,aga,667,water:0
669,water,VALENCIAN,aixa,669,water:0
656,water,ROMAGNOL_RAVENNATE,akva,656,water:0
664,water,SARDINIAN_CAMPIDANESE,aba,664,water:0
660,water,ROMANSH_GRISHUN,aw3,660,water:0
634,water,FRENCH,o,634,water:1
657,water,ROMANIAN,ap3,657,water:2
622,water,SANSKRIT,T3l3m,622,water:2
670,water,VLACH,apa,670,water:2
658,water,ROMANIAN_2,ap3,658,water:2
659,water,ROMANIAN_MEGLENO,apu,659,water:2
668,water,TURIA_AROMANIAN,apa,668,water:2
1014,we,SICILIAN_UnnamedInSource,nuautri,1014,we:0
984,we,GASCON,nuzanes,984,we:0
997,we,OCCITAN_ARANESE,nuzati,997,we:0
989,we,LIGURIAN_GENOESE,nuiatri,989,we:0
995,we,NONES,noiautri,995,we:0
1017,we,VALENCIAN,nosaltres,1017,we:0
991,we,LIGURIAN_STELLA,nuiatri,991,we:0
974,we,CATALAN,nuzaltr3s,974,we:0
973,we,BALEAR_CATALAN,noltros,973,we:0
987,we,JUDEO_ESPAGNOL,mozotros,987,we:0
970,we,ARAGONESE,nusatros,970,we:0
1015,we,SPANISH,nosotros,1015,we:0
988,we,LANGUEDOCIEN,nuzautres,988,we:0
975,we,CATALAN_2,nuzaltr3s,975,we:0
982,we,FRIULIAN,nou,982,we:1
985,we,ITALIAN,noi,985,we:1
1012,we,SARDINIAN_CAMPIDANESE,nozu,1012,we:1
1016,we,TURIA_AROMANIAN,noy,1016,we:1
1006,we,ROMANIAN_MEGLENO,noy,1006,we:1
981,we,FRENCH,nu,981,we:1
971,we,ARPITAN,no,971,we:1
990,we,LIGURIAN_RAPALLO,nui,990,we:1
1018,we,VLACH,noi,1018,we:1
1005,we,ROMANIAN_2,noy,1005,we:1
1003,we,ROMAGNOL_RAVENNATE,now,1003,we:1
986,we,ITALIAN_GROSSETO_TUSCAN,noi,986,we:1
976,we,CORSICAN,noi,976,we:1
998,we,PIEMONTESE_BARBANIA,nuy,998,we:1
979,we,EMILIANO_FERRARESE,nu,979,we:1
993,we,LOMBARD_PLESIO,nuN,993,we:1
994,we,NEAPOLITAN_CALABRESE,nuy3,994,we:1
1001,we,PIEMONTESE_VERCELLESE,nuy,1001,we:1
977,we,DALMATIAN,noi,977,we:1
999,we,PIEMONTESE_CARMAGNOLA,nuy,999,we:1
1000,we,PIEMONTESE_LANZO_TORINESE,nuy,1000,we:1
1004,we,ROMANIAN,noi,1004,we:1
996,we,NONES_GARDENESE,n3ws,996,we:2
972,we,ASTURIAN,nos,972,we:2
1013,we,SARDINIAN_LOGUDARESE,nois,1013,we:2
1011,we,SARDINIAN,nos,1011,we:2
1010,we,ROMANSH_VALLADER,nus,1010,we:2
1008,we,ROMANSH_SURMIRAN,nows,1008,we:2
1007,we,ROMANSH_GRISHUN,nus,1007,we:2
1002,we,PORTUGUESE,noS,1002,we:2
983,we,GALICIAN,nos,983,we:2
1009,we,ROMANSH_SURSILVAN,nus,1009,we:2
992,we,LOMBARD_BERGAMO,noter,992,we:3
980,we,EMILIANO_REGGIANO,nuEter,980,we:3
969,we,SANSKRIT,v3y3m,969,we:3
978,we,EMILIANO_CARPIGIANO,nuEter,978,we:3
247,you,ITALIAN,tu,247,you:0
268,you,ROMANIAN_MEGLENO,tu,268,you:0
232,you,ARAGONESE,tu,232,you:0
266,you,ROMANIAN,tu,266,you:0
273,you,SARDINIAN_CAMPIDANESE,tuy,273,you:0
274,you,SARDINIAN_LOGUDARESE,tue,274,you:0
234,you,ASTURIAN,tu,234,you:0
272,you,ROMANSH_VALLADER,tu,272,you:0
236,you,CATALAN,tu,236,you:0
267,you,ROMANIAN_2,tu,267,you:0
235,you,BALEAR_CATALAN,tu,235,you:0
237,you,CATALAN_2,tu,237,you:0
238,you,CORSICAN,tu,238,you:0
239,you,DALMATIAN,tu,239,you:0
258,you,NONES_GARDENESE,tu,258,you:0
256,you,NEAPOLITAN_CALABRESE,tu,256,you:0
244,you,FRIULIAN,tu,244,you:0
277,you,VALENCIAN,tu,277,you:0
264,you,PORTUGUESE,tu,264,you:0
255,you,LOMBARD_PLESIO,ti,255,you:1
257,you,NONES,ti,257,you:1
259,you,OCCITAN_ARANESE,ti,259,you:1
260,you,PIEMONTESE_BARBANIA,ti,260,you:1
265,you,ROMAGNOL_RAVENNATE,te,265,you:1
262,you,PIEMONTESE_LANZO_TORINESE,ti,262,you:1
263,you,PIEMONTESE_VERCELLESE,ti,263,you:1
254,you,LOMBARD_BERGAMO,te,254,you:1
269,you,ROMANSH_GRISHUN,ti,269,you:1
270,you,ROMANSH_SURMIRAN,te,270,you:1
248,you,ITALIAN_GROSSETO_TUSCAN,te,248,you:1
253,you,LIGURIAN_STELLA,ti,253,you:1
250,you,LANGUEDOCIEN,ti,250,you:1
271,you,ROMANSH_SURSILVAN,ti,271,you:1
261,you,PIEMONTESE_CARMAGNOLA,ti,261,you:1
251,you,LIGURIAN_GENOESE,ti,251,you:1
245,you,GALICIAN,ti,245,you:1
243,you,FRENCH,ti,243,you:1
242,you,EMILIANO_REGGIANO,te,242,you:1
241,you,EMILIANO_FERRARESE,ti,241,you:1
240,you,EMILIANO_CARPIGIANO,tE,240,you:1
233,you,ARPITAN,t3,233,you:1
246,you,GASCON,ti,246,you:1
252,you,LIGURIAN_RAPALLO,ti,252,you:1
249,you,JUDEO_ESPAGNOL,vos,249,you:2
275,you,SPANISH,ustet,275,you:3
276,you,TURIA_AROMANIAN,tini,276,you:4
278,you,VLACH,tini,278,you:4
231,you,SANSKRIT,tv3m,231,you:4
